"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1970",2.55239452299587,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1971",2.85136866897565,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1972",3.18368565670658,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1973",3.83720535164235,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1974",4.69022638202192,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1975",5.20203900024967,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1976",5.79387443826547,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1977",6.26789850270441,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1978",6.59021263796185,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1979",7.46046080315691,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1980",8.43462749127118,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1981",9.70776832553803,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1982",10.0550895919792,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1983",10.6296978951795,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1984",11.8539358951315,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1985",13.0620581883205,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1986",13.9703339692587,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1987",14.7790179940529,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1988",18.1089439108463,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1989",22.5877338167283,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1990",22.9337771869399,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1991",23.5289717837039,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1992",23.888856888724,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1993",24.511734955105,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1994",25.389696420099,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1995",25.6961919765721,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1996",25.9038179986991,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1997",26.9419481093341,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1998",28.9213161869446,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","1999",31.0193277057705,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2000",33.5958677708319,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2001",37.3687292014822,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2002",44.3726470145656,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2003",52.3758635705696,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2004",55.6468976369558,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2005",56.664709342083,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2006",60.5793697475723,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2007",66.9602662033699,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2008",69.6026619787002,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2009",72.4212174665526,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2010",80.8768839401095,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2011",79.1348600623918,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2012",78.88040713486,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2013",84.1064787705132,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2014",91.7204932589649,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2016",105.500097863187,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2017",114.308083789288,
"AUS","HOUSECOST","NOMINAL","IDX2015","A","2018",112.663926413804,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1970",56.5224062665581,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1971",57.9931045826298,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1972",59.0066505228991,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1973",61.1051470335876,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1974",62.0117017822265,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1975",57.6580887474087,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1976",57.3458870139455,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1977",56.2023323376125,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1978",53.565116305785,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1979",54.1445537437719,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1980",55.0550504576716,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1981",56.7688454547787,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1982",53.1348499999738,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1983",52.0026942810017,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.209659458625,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1985",54.9266627787145,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1986",54.8614592117456,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1987",54.5665985585752,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1988",61.2175614867967,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1989",68.9558279074761,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1990",65.818327511317,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1991",66.773196494774,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1992",65.8212891087327,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1993",66.0544519779193,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1994",65.4136162850599,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1995",63.3151798720646,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1996",60.6691141530949,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1997",60.8896020647463,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.3912787388135,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","1999",65.9838075010166,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2000",68.0099563967856,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2001",69.7922459864486,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2002",81.2669175439227,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2003",91.6866387257862,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2004",90.9785921346121,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2005",88.1184085172713,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2006",89.8325580494768,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2007",91.4114614649594,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2008",88.4106294884549,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2009",87.4004208595712,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2010",93.6735486968762,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2011",86.4159162256683,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2012",84.8596192636028,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2013",87.8448055083395,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2014",92.6181334294936,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2016",105.264239422262,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2017",112.864078397927,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","A","2018",109.231565528144,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1973",40.920475193209,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1974",45.0637409409797,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1975",42.9202336682973,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1976",41.7046835569139,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1977",40.6312970829182,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1978",39.4636301833731,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1979",41.1630957008233,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1980",43.5730635063394,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1981",46.4069043244465,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1982",43.0481812807552,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1983",41.7516476998381,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1984",43.3764047139387,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1985",44.0626211221363,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1986",42.7379230306771,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1987",40.972726264441,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1988",44.9667727067387,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1989",51.3446797480642,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1990",49.1969552983019,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1991",48.8621421544877,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1992",49.1470759386979,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1993",50.1929617151614,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1994",51.6292004291027,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1995",51.3758227030782,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1996",50.2542098731529,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1997",50.7807938189732,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1998",52.9011649992124,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","1999",55.2590114729102,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2000",58.0626220733008,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2001",62.619248299271,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2002",72.5589366806588,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2003",84.0720768606041,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2004",87.1542365880369,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2005",86.8239923815458,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2006",89.8899445047511,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2007",94.1712649204114,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2008",90.9111364073316,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2009",88.5576976913595,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2010",94.8305554645462,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2011",88.7313260021091,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2012",84.9055379634907,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2013",87.631449903349,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2014",93.2284704609293,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2016",104.714467560865,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2017",112.746550912314,
"AUS","HOUSECOST","PRICERENT","IDX2015","A","2018",110.409198514146,
"AUS","HOUSECOST","REAL","IDX2015","A","1970",26.5904431506905,
"AUS","HOUSECOST","REAL","IDX2015","A","1971",27.716381754573,
"AUS","HOUSECOST","REAL","IDX2015","A","1972",29.1181375121,
"AUS","HOUSECOST","REAL","IDX2015","A","1973",32.2692666602969,
"AUS","HOUSECOST","REAL","IDX2015","A","1974",34.2590203657693,
"AUS","HOUSECOST","REAL","IDX2015","A","1975",32.4264198705152,
"AUS","HOUSECOST","REAL","IDX2015","A","1976",31.7004489060599,
"AUS","HOUSECOST","REAL","IDX2015","A","1977",31.09323240759,
"AUS","HOUSECOST","REAL","IDX2015","A","1978",30.1501725786364,
"AUS","HOUSECOST","REAL","IDX2015","A","1979",31.1276351990438,
"AUS","HOUSECOST","REAL","IDX2015","A","1980",31.8919056315366,
"AUS","HOUSECOST","REAL","IDX2015","A","1981",33.6130029993701,
"AUS","HOUSECOST","REAL","IDX2015","A","1982",31.5611453969572,
"AUS","HOUSECOST","REAL","IDX2015","A","1983",30.52360574836,
"AUS","HOUSECOST","REAL","IDX2015","A","1984",31.9980288658409,
"AUS","HOUSECOST","REAL","IDX2015","A","1985",33.0678164901494,
"AUS","HOUSECOST","REAL","IDX2015","A","1986",32.7105275324975,
"AUS","HOUSECOST","REAL","IDX2015","A","1987",32.0954820176762,
"AUS","HOUSECOST","REAL","IDX2015","A","1988",36.7399570566835,
"AUS","HOUSECOST","REAL","IDX2015","A","1989",43.0587593049355,
"AUS","HOUSECOST","REAL","IDX2015","A","1990",41.0637190829026,
"AUS","HOUSECOST","REAL","IDX2015","A","1991",40.6088148617954,
"AUS","HOUSECOST","REAL","IDX2015","A","1992",40.4643350503702,
"AUS","HOUSECOST","REAL","IDX2015","A","1993",40.6647697842758,
"AUS","HOUSECOST","REAL","IDX2015","A","1994",41.459061080441,
"AUS","HOUSECOST","REAL","IDX2015","A","1995",40.8317409830101,
"AUS","HOUSECOST","REAL","IDX2015","A","1996",40.3859819162938,
"AUS","HOUSECOST","REAL","IDX2015","A","1997",41.4063231911115,
"AUS","HOUSECOST","REAL","IDX2015","A","1998",43.8438373073441,
"AUS","HOUSECOST","REAL","IDX2015","A","1999",46.5255654384204,
"AUS","HOUSECOST","REAL","IDX2015","A","2000",48.7053140613961,
"AUS","HOUSECOST","REAL","IDX2015","A","2001",52.3894212431709,
"AUS","HOUSECOST","REAL","IDX2015","A","2002",60.4573990968978,
"AUS","HOUSECOST","REAL","IDX2015","A","2003",69.7582817176859,
"AUS","HOUSECOST","REAL","IDX2015","A","2004",73.0306975045537,
"AUS","HOUSECOST","REAL","IDX2015","A","2005",72.7947814284722,
"AUS","HOUSECOST","REAL","IDX2015","A","2006",75.1067507342404,
"AUS","HOUSECOST","REAL","IDX2015","A","2007",80.498255008041,
"AUS","HOUSECOST","REAL","IDX2015","A","2008",81.1301970719252,
"AUS","HOUSECOST","REAL","IDX2015","A","2009",82.2549827348142,
"AUS","HOUSECOST","REAL","IDX2015","A","2010",89.8931332023168,
"AUS","HOUSECOST","REAL","IDX2015","A","2011",85.9028258110809,
"AUS","HOUSECOST","REAL","IDX2015","A","2012",83.607764918763,
"AUS","HOUSECOST","REAL","IDX2015","A","2013",87.0339683199459,
"AUS","HOUSECOST","REAL","IDX2015","A","2014",93.100492451944,
"AUS","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUS","HOUSECOST","REAL","IDX2015","A","2016",104.513222730994,
"AUS","HOUSECOST","REAL","IDX2015","A","2017",111.802466791427,
"AUS","HOUSECOST","REAL","IDX2015","A","2018",108.443109506298,
"AUS","HOUSECOST","RENT","IDX2015","A","1973",9.36645492083801,
"AUS","HOUSECOST","RENT","IDX2015","A","1974",10.4147668018458,
"AUS","HOUSECOST","RENT","IDX2015","A","1975",12.1239765154971,
"AUS","HOUSECOST","RENT","IDX2015","A","1976",13.901551737694,
"AUS","HOUSECOST","RENT","IDX2015","A","1977",15.4284444285556,
"AUS","HOUSECOST","RENT","IDX2015","A","1978",16.7046520880815,
"AUS","HOUSECOST","RENT","IDX2015","A","1979",18.1175972646997,
"AUS","HOUSECOST","RENT","IDX2015","A","1980",19.3482274185284,
"AUS","HOUSECOST","RENT","IDX2015","A","1981",20.9206951150869,
"AUS","HOUSECOST","RENT","IDX2015","A","1982",23.3819529227441,
"AUS","HOUSECOST","RENT","IDX2015","A","1983",25.4557906819738,
"AUS","HOUSECOST","RENT","IDX2015","A","1984",27.3245234155654,
"AUS","HOUSECOST","RENT","IDX2015","A","1985",29.6490487061311,
"AUS","HOUSECOST","RENT","IDX2015","A","1986",32.7028265878533,
"AUS","HOUSECOST","RENT","IDX2015","A","1987",36.0756670094584,
"AUS","HOUSECOST","RENT","IDX2015","A","1988",40.2005525250691,
"AUS","HOUSECOST","RENT","IDX2015","A","1989",44.0063855007982,
"AUS","HOUSECOST","RENT","IDX2015","A","1990",46.6271708283964,
"AUS","HOUSECOST","RENT","IDX2015","A","1991",48.1540635192579,
"AUS","HOUSECOST","RENT","IDX2015","A","1992",48.609856076232,
"AUS","HOUSECOST","RENT","IDX2015","A","1993",48.8377461047183,
"AUS","HOUSECOST","RENT","IDX2015","A","1994",49.1795861474483,
"AUS","HOUSECOST","RENT","IDX2015","A","1995",50.0227937528492,
"AUS","HOUSECOST","RENT","IDX2015","A","1996",51.5496864437108,
"AUS","HOUSECOST","RENT","IDX2015","A","1997",53.0537916317239,
"AUS","HOUSECOST","RENT","IDX2015","A","1998",54.6718393339799,
"AUS","HOUSECOST","RENT","IDX2015","A","1999",56.1303620162953,
"AUS","HOUSECOST","RENT","IDX2015","A","2000",57.8623622327953,
"AUS","HOUSECOST","RENT","IDX2015","A","2001",59.6627224578403,
"AUS","HOUSECOST","RENT","IDX2015","A","2002",61.1440351430044,
"AUS","HOUSECOST","RENT","IDX2015","A","2003",62.2835102854388,
"AUS","HOUSECOST","RENT","IDX2015","A","2004",63.8559779819972,
"AUS","HOUSECOST","RENT","IDX2015","A","2005",65.2689231586154,
"AUS","HOUSECOST","RENT","IDX2015","A","2006",67.3883384235423,
"AUS","HOUSECOST","RENT","IDX2015","A","2007",71.0802288850287,
"AUS","HOUSECOST","RENT","IDX2015","A","2008",76.6408470801059,
"AUS","HOUSECOST","RENT","IDX2015","A","2009",81.7456827182104,
"AUS","HOUSECOST","RENT","IDX2015","A","2010",85.3008331626042,
"AUS","HOUSECOST","RENT","IDX2015","A","2011",89.2206111525764,
"AUS","HOUSECOST","RENT","IDX2015","A","2012",92.9125016140627,
"AUS","HOUSECOST","RENT","IDX2015","A","2013",95.9662819957853,
"AUS","HOUSECOST","RENT","IDX2015","A","2014",98.3819622977453,
"AUS","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUS","HOUSECOST","RENT","IDX2015","A","2016",100.752062594008,
"AUS","HOUSECOST","RENT","IDX2015","A","2017",101.39016267377,
"AUS","HOUSECOST","RENT","IDX2015","A","2018",102.051037756162,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2000",58.5838607572212,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2001",59.0818235759494,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2002",59.4186807753165,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2003",59.579786392405,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2004",58.4374011075949,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2005",61.3519481803797,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2006",63.8710541930379,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2007",66.8588310917721,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2008",67.576483386076,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2009",70.2127571202532,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2010",76.7975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2011",81.5975,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2012",87.57,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2013",92.1,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2014",95.33,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2016",108.5325,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2017",114.2588,
"AUT","HOUSECOST","NOMINAL","IDX2015","A","2018",119.640000004108,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2000",82.1671868119766,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2001",81.7435281004743,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2002",80.8924368421917,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2003",78.6669949618683,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2004",74.8197954222638,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2005",74.0968964961432,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2006",74.02312470531,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2007",74.2041213539442,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2008",73.0219740605189,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2009",76.0451252278447,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2010",82.7082394533694,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2011",85.9130121524493,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2012",89.0984841908747,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2013",94.1832272393816,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2014",95.6007457521451,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2016",105.82161168897,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2017",109.688179932595,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","A","2018",110.539574422366,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2000",94.9302165282831,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2001",93.1076831018658,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2002",92.0963378046673,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2003",88.477911265153,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2004",83.8710623503365,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2005",85.1296183664581,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2006",86.6759862470047,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2007",88.9794319858114,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2008",88.8167456018938,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2009",88.1609021470681,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2010",92.7494647606116,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2011",95.380871009342,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2012",98.0494125503143,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2013",100.018493364949,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2014",99.5793912459512,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2016",105.308948095174,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2017",106.461714305202,
"AUT","HOUSECOST","PRICERENT","IDX2015","A","2018",107.478779242947,
"AUT","HOUSECOST","REAL","IDX2015","A","2000",78.2031370488839,
"AUT","HOUSECOST","REAL","IDX2015","A","2001",77.0636878618009,
"AUT","HOUSECOST","REAL","IDX2015","A","2002",76.6553198879848,
"AUT","HOUSECOST","REAL","IDX2015","A","2003",75.7070151651042,
"AUT","HOUSECOST","REAL","IDX2015","A","2004",72.9672945990437,
"AUT","HOUSECOST","REAL","IDX2015","A","2005",74.8092575158294,
"AUT","HOUSECOST","REAL","IDX2015","A","2006",76.3083713267003,
"AUT","HOUSECOST","REAL","IDX2015","A","2007",77.9431083367323,
"AUT","HOUSECOST","REAL","IDX2015","A","2008",77.1533234799599,
"AUT","HOUSECOST","REAL","IDX2015","A","2009",79.7894753767045,
"AUT","HOUSECOST","REAL","IDX2015","A","2010",85.8068649625003,
"AUT","HOUSECOST","REAL","IDX2015","A","2011",88.4353765621714,
"AUT","HOUSECOST","REAL","IDX2015","A","2012",92.6578725755025,
"AUT","HOUSECOST","REAL","IDX2015","A","2013",95.4424047992473,
"AUT","HOUSECOST","REAL","IDX2015","A","2014",96.8322834882442,
"AUT","HOUSECOST","REAL","IDX2015","A","2015",100,
"AUT","HOUSECOST","REAL","IDX2015","A","2016",107.105189409958,
"AUT","HOUSECOST","REAL","IDX2015","A","2017",110.865405202108,
"AUT","HOUSECOST","REAL","IDX2015","A","2018",113.774943759021,
"AUT","HOUSECOST","RENT","IDX2015","A","1966",6.67705693946616,
"AUT","HOUSECOST","RENT","IDX2015","A","1967",7.074865124791,
"AUT","HOUSECOST","RENT","IDX2015","A","1968",7.57059493197717,
"AUT","HOUSECOST","RENT","IDX2015","A","1969",8.12307538510171,
"AUT","HOUSECOST","RENT","IDX2015","A","1970",9.04276350199561,
"AUT","HOUSECOST","RENT","IDX2015","A","1971",10.2022482155196,
"AUT","HOUSECOST","RENT","IDX2015","A","1972",11.2382178923438,
"AUT","HOUSECOST","RENT","IDX2015","A","1973",12.5412488811005,
"AUT","HOUSECOST","RENT","IDX2015","A","1974",13.1888690479556,
"AUT","HOUSECOST","RENT","IDX2015","A","1975",14.5792490953968,
"AUT","HOUSECOST","RENT","IDX2015","A","1976",17.1491460321163,
"AUT","HOUSECOST","RENT","IDX2015","A","1977",18.9640429733743,
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026384,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111919,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980788,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634624,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.5163691577491,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555548,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853045,
"AUT","HOUSECOST","RENT","IDX2015","A","1993",45.8970427276853,
"AUT","HOUSECOST","RENT","IDX2015","A","1994",48.8207947311885,
"AUT","HOUSECOST","RENT","IDX2015","A","1995",52.5134574426374,
"AUT","HOUSECOST","RENT","IDX2015","A","1996",55.7009295628562,
"AUT","HOUSECOST","RENT","IDX2015","A","1997",57.7345614220672,
"AUT","HOUSECOST","RENT","IDX2015","A","1998",59.4790457909713,
"AUT","HOUSECOST","RENT","IDX2015","A","1999",60.7006497717481,
"AUT","HOUSECOST","RENT","IDX2015","A","2000",61.7280935996064,
"AUT","HOUSECOST","RENT","IDX2015","A","2001",63.4719080801139,
"AUT","HOUSECOST","RENT","IDX2015","A","2002",64.5470089683059,
"AUT","HOUSECOST","RENT","IDX2015","A","2003",67.3556335514504,
"AUT","HOUSECOST","RENT","IDX2015","A","2004",69.7013052625433,
"AUT","HOUSECOST","RENT","IDX2015","A","2005",72.090472227327,
"AUT","HOUSECOST","RENT","IDX2015","A","2006",73.70663547453,
"AUT","HOUSECOST","RENT","IDX2015","A","2007",75.1545742479304,
"AUT","HOUSECOST","RENT","IDX2015","A","2008",76.0978346007556,
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726190416678,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.8088190507463,
